price,rating,processor,cpu cores,processor speed,ram,storage,memory card support,os,display size,display resolution,refresh rate,rear camera,front camera,battery,charging speed,wireless charging,reverse charging,charging port,sim slots,network support,nfc
"₹16,499",78.0,Octa Core,,2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP Quad Rear,8 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹10,999",66.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.52 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP Rear,5 MP Front Camera,4230 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹13,990",71.0,Snapdragon 680,Octa Core,2.4 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.7 inches,720 x 1600 px Display with Water Drop Notch,Not specified,50 MP + 2 MP Dual Rear,5 MP Front Camera,6000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹9,999",74.0,Helio  G85,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2460 px,90 Hz Display with Water Drop Notch,48 MP + 2 MP + 2 MP Triple Rear,32 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹31,994",83.0,Dimensity  8100,Octa Core,2.85 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹24,820",83.0,Dimensity  920 5G,Octa Core,2.5 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.67 inches,2400 x 1080 px,120 Hz Display with Punch Hole,108 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4500 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹22,990",83.0,Snapdragon 870,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v12,6.62 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 12 MP + 2 MP Triple Rear,16 MP Front Camera,4700 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹59,990",88.0,Snapdragon 8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.78 inches,1440 x 3200 px,120 Hz Display with Punch Hole,50 MP + 50 MP + 16 MP Triple Rear,16 MP Front Camera,4700 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹8,999",62.0,Unisoc  SC9863A,Octa Core,1.6 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,8 MP Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹10,499",72.0,Helio G35,Octa Core,2.3 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.53 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹7,499",Not specified,Qualcomm 215,Quad Core,1.3 GHz Processor,3 GB RAM,32 GB inbuilt,Yes,Pragati OS (Powered by Android),5.5 inches,720 x 1440 px Display,Not specified,13 MP Rear,8 MP Front Camera,3000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹9,990",75.0,Helio G85,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.3 inches,1080 x 2340 px Display with Water Drop Notch,Not specified,48 MP Quad Rear,13 MP Front Camera,4000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹12,490",76.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹13,990",69.0,Helio G80,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.51 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹17,990",79.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2408 px,90 Hz Display with Water Drop Notch,48 MP + 5 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,15W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹24,999",83.0,Dimensity 800U,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.44 inches,1080 x 2400 px,90 Hz Display with Water Drop Notch,64 MP + 8 MP + 2 MP Triple Rear,44 MP Front Camera,4000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹21,999",85.0,Snapdragon 720G,Octa Core,2.3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v10,6.4 inches,1080 x 2400 px Display with Punch Hole,Not specified,64 MP Quad Rear,32 MP Front Camera,4500 mAh,65W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹19,999",77.0,Snapdragon 690,Octa Core,2 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v10,6.55 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 16 MP + 2 MP Triple Rear,16 MP Front Camera,4300 mAh,30W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹99,999",Not specified,Exynos 990,Octa Core,2.73 GHz Processor,12 GB RAM,128 GB inbuilt,Yes,Android v10.0,6.9 inches,1440 x 3200 px Display with Punch Hole,Not specified,108 MP Quad Rear,40 MP Front Camera,5000 mAh,45W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹1,09,900",77.0,A13 Bionic,Hexa Core,2.65 GHz Processor,4 GB RAM,64 GB inbuilt,No,iOS v13,6.5 inches,1242 x 2688 px Display with Large Notch,Not specified,12 MP + 12 MP + 12 MP Triple Rear,12 MP Front Camera,3500 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹52,990",Not specified,Fusion APL1024,Quad Core,2.37 GHz Processor,3 GB RAM,32 GB inbuilt,Yes,No FM Radio,4.7 inches,750 x 1334 px Display,Not specified,13 MP Rear,7 MP Front Camera,2230 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, VoLTE, Wi-Fi",No
₹99,Not specified,1 GB RAM,,,1325 mAh Battery,Not specified,Yes,Not specified,2 MP Rear & 0.3 MP Front Camera,Not specified,Not specified,Android v5.0 (Lollipop),Not specified,"4 inches, 720 x 1280 px Display",Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, Wi-Fi",No
"₹19,990",80.0,Snapdragon 4 Gen 1,Octa Core,2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v13,6.5 inches,1080 x 2400 px,120 Hz Display,50 MP + 2 MP Dual Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹11,499",69.0,Helio P35,Octa Core,2.3 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v12,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
₹699,Not specified,No 3G,Not specified,Not specified,Dual Core,500 MHz Processor,Yes,"Memory Card Supported, upto 16 GB",3000 mAh Battery,Not specified,Not specified,"1.8 inches, 128 x 160 px Display",Not specified,"32 MB RAM, 32 MB inbuilt",Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹13,999",75.0,Helio G99,Octa Core,2.2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v13,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,48 MP + 8 MP + 2 MP Triple Rear,13 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹22,990",82.0,Helio G99,Octa Core,2.2 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,Memory Card (Hybrid),6.78 inches,1080 x 2400 px,120 Hz Display,Dual Display,Not specified,9800 mAh,66W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹28,990",84.0,Snapdragon 6 Gen 1,Octa Core,2.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v13,6.7 inches,1080 x 2400 px,120 Hz Display with Water Drop Notch,108 MP + 13 MP + 2 MP Triple Rear,32 MP Front Camera,5000 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹27,999",85.0,Snapdragon  870,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,20 MP Front Camera,4500 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹19,990",82.0,Dimensity  8100,Octa Core,2.85 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2460 px,144 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5080 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹22,999",83.0,Dimensity 920 5G,Octa Core,2.5 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.4 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹17,999",82.0,Snapdragon 680,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.44 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,44W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹15,499",81.0,Helio  G96,Octa Core,2.05 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.43 inches,1080 x 2400 px,90 Hz Display with Punch Hole,108 MP Quad Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹17,990",84.0,Dimensity  810 5G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.78 inches,1080 x 2460 px,90 Hz Display with Punch Hole,64 MP Quad Rear,16 MP Front Camera,5000 mAh,30W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹13,999",77.0,Helio G96,Octa Core,2.05 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹13,499",73.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.51 inches,720 x 1600 px Display with Punch Hole,Not specified,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹14,799",79.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹6,999",62.0,Unisoc T610,Octa Core,1.8 GHz Processor,3 GB RAM,32 GB inbuilt,Yes,Android v11,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹11,999",69.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.52 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹23,994",85.0,Dimensity 800U,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.44 inches,1080 x 2400 px,90 Hz Display with Water Drop Notch,64 MP + 8 MP + 2 MP Triple Rear,44 MP Front Camera,4000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹3,589",Not specified,Unisoc T117,Not specified,Not specified,64 MB RAM,128 MB inbuilt,Yes,RTOS (Series 30+),2.4 inches,240 x 320 px Display,Not specified,0.3 MP Rear Camera,Not specified,1150 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE",No
"₹1,39,900",80.0,Bionic A14,Hexa Core,3.1 GHz Processor,6 GB RAM,512 GB inbuilt,Yes,No FM Radio,12 MP + 12 MP + 12 MP Triple Rear & 12 MP Front Camera,Not specified,Not specified,Memory Card Not Supported,Not specified,"6.1 inches, 1170 x 2532 px Display with Large Notch",Large Notch,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹69,999",89.0,Snapdragon  865,Octa Core,2.84 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v10,6.5 inches,1644 x 3840 px Display,Not specified,12 MP Quad Rear,8 MP Front Camera,4000 mAh,21W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹57,999",89.0,Snapdragon  865,Octa Core,2.84 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2340 px,90 Hz Display with Punch Hole,108 MP + 16 MP + 8 MP Triple Rear,25 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Single Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹86,000",87.0,Exynos  990,Octa Core,2.73 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2400 px Display with Punch Hole,Not specified,64 MP + 12 MP + 12 MP Triple Rear,10 MP Front Camera,4300 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹11,999",71.0,Helio P35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v10,6.5 inches,720 x 1560 px Display with Water Drop Notch,Not specified,48 MP Quad Rear,8 MP Front Camera,5000 mAh,15W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹14,999",77.0,Snapdragon 732G,Octa Core,2.3 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹26,499",81.0,Snapdragon 870,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.62 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹8,990",62.0,Unisoc SC9863A,Octa Core,1.6 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,8 MP Rear,5 MP Front Camera,5000 mAh,10W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹95,999",82.0,Bionic A15,Hexa Core,3.22 GHz Processor,6 GB RAM,512 GB inbuilt,No,iOS v16,6.1 inches,1170 x 2532 px Display with Small Notch,Not specified,12 MP + 12 MP Dual Rear,12 MP Front Camera,3279 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹47,990",85.0,Snapdragon  8+ Gen1,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.78 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 13 MP + 12 MP Triple Rear,16 MP Front Camera,4700 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹17,990",81.0,Helio  G96,Octa Core,2.05 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.8 inches,1080 x 2460 px,120 Hz Display with Punch Hole,64 MP + 50 MP + 2 MP Triple Rear,32 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹22,999",83.0,Snapdragon 695,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.59 inches,1080 x 2412 px,120 Hz Display with Punch Hole,64 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹1,299",Not specified,4 MB RAM,,,800 mAh Battery,Not specified,Yes,Not specified,No Rear Camera,Not specified,Not specified,"Memory Card Supported, upto 32 GB",Not specified,"1.77 inches, 128 x 160 px Display",Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹99,990",Not specified,Snapdragon  8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.8 inches,1440 x 3080 px,120 Hz Display with Punch Hole,108 MP Quad Rear,40 MP Front Camera,5000 mAh,45W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹39,999",86.0,Snapdragon  8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v12,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,20 MP Front Camera,4700 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹38,999",88.0,Snapdragon  888,Octa Core,2.84 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP + 8 MP + 5 MP Triple Rear,16 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹12,490",63.0,Helio P35,Octa Core,2.3 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.51 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹5,490",Not specified,1450 mAh Battery,Not specified,Not specified,3.6 inches,240 x 320 px Display,Yes,Not specified,Memory Card Supported,upto 32 GB,Not specified,Kaios v3.0,Not specified,5 MP Rear & 5 MP Front Camera,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, Wi-Fi",No
"₹39,990",86.0,Snapdragon 870,Octa Core,3.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.71 inches,1440 x 3200 px,120 Hz Display with Punch Hole,64 MP + 12 MP + 5 MP Triple Rear,10 MP Front Camera,4500 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹1,339",Not specified,4 MB RAM,,,1750 mAh Battery,Not specified,Yes,Not specified,No Rear Camera,Not specified,Not specified,"Memory Card Supported, upto 32 GB",Not specified,"1.8 inches, 160 x 128 px Display",Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,No
"₹16,685",80.0,Helio G80,Octa Core,2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.58 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹69,990",Not specified,Kirin  9000,Octa Core,3.13 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Harmony v2.0,6.76 inches,1344 x 2772 px,90 Hz Display with Punch Hole,50 MP + 20 MP + 12 MP Triple Rear,13 MP Dual Front Camera,4400 mAh,66W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹6,999",66.0,Unisoc  T610,Octa Core,1.8 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.52 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹71,999",86.0,Snapdragon 8+ Gen1,Octa Core,3.2 GHz Processor,12 GB RAM,256 GB inbuilt,No,Android v12,6.78 inches,1080 x 2448 px,165 Hz Display,50 MP + 13 MP + 5 MP Triple Rear,12 MP Front Camera,6000 mAh,65W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹26,999",84.0,Dimensity 1200,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.43 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4500 mAh,50W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹16,499",75.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹17,990",74.0,Dimensity 700,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹8,999",68.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v10,6.53 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹39,900",63.0,A13 Bionic,Hexa Core,2.65 GHz Processor,3 GB RAM,64 GB inbuilt,Yes,No FM Radio,4.7 inches,750 x 1334 px Display,Not specified,12 MP Rear,7 MP Front Camera,1821 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹2,799",Not specified,32 MB RAM,,,200 mAh Battery,Not specified,Yes,Not specified,No Rear Camera,Not specified,Not specified,No FM Radio,Not specified,"0.49 inches, 64 x 32 px Display",Not specified,No,No,USB Type-C,Dual SIM,Single Sim,No
"₹5,999",60.0,Tiger T610,Quad Core,1.8 GHz Processor,6 GB RAM,64 GB inbuilt,Yes,No FM Radio,6.5 inches,720 x 1560 px Display with Small Notch,Not specified,8 MP + Depth Sensor Dual Rear,5 MP Front Camera,4000 mAh,10W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹34,999",76.0,Dimensity  9200,Octa Core Processor,,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.57 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 12 MP + 5 MP Triple Rear,32 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
