price,rating,processor,cpu cores,processor speed,gpu,ram,ram type,storage,storage type,memory card support,os,ui,display size,display type,display resolution,refresh rate,touch sampling rate,hdr support,rear camera,rear camera sensor,rear camera features,front camera,video recording,battery,charging speed,charging type,wireless charging,reverse charging,charging port,sim slots,network support,wifi,bluetooth,nfc,gps,fingerprint sensor,face unlock,stereo speakers,dolby atmos,3.5mm jack,build material,weight,ip rating,haptics,notification led,cooling system,bloatware
"₹6,490",61.0,Helio G35,Octa Core,2.3 GHz Processor,Not specified,2 GB RAM,Not specified,32 GB inbuilt,Not specified,Yes,Android v10,Not specified,6.5 inches,Not specified,720 x 1600 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,5 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹54,999",88.0,Snapdragon  865,Octa Core,2.84 GHz Processor,Not specified,8 GB RAM,Not specified,256 GB inbuilt,Not specified,No,Android v10.0,Not specified,6.67 inches,Not specified,1080 x 2340 px,90 Hz Display with Punch Hole,Not specified,Not specified,108 MP Quad Rear,Not specified,Not specified,20 MP Front Camera,Not specified,4780 mAh,30W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹9,990",65.0,Snapdragon 450,Octa Core,1.8 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v10,Not specified,6.5 inches,Not specified,720 x 1544 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,13 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹24,999",79.0,Snapdragon 765G,Octa Core,2.4 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,No,Android v10,Not specified,6.55 inches,Not specified,1080 x 2400 px,90 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 16 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,4300 mAh,30W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹3,399",Not specified,8 MB RAM,,,Not specified,1200 mAh Battery,Not specified,Not specified,Not specified,Yes,Browser,Not specified,0.3 MP Rear Camera,Not specified,Not specified,Not specified,Not specified,Not specified,"Memory Card Supported, upto 32 GB",Not specified,Not specified,Not specified,Not specified,"2.4 inches, 240 x 320 px Display",Not specified,Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹59,990",88.0,Snapdragon 865,Octa Core,2.84 GHz Processor,Not specified,12 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,Android v10,Not specified,6.5 inches,Not specified,1440 x 3168 px Display with Water Drop Notch,Not specified,Not specified,Not specified,48 MP + 12.2 MP + 12.2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,3730 mAh,Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹2,14,990",Not specified,Kirin  990,Octa Core,2.86 GHz Processor,Not specified,12 GB RAM,Not specified,512 GB inbuilt,Not specified,Yes,Android v10,Not specified,6.53 inches,Not specified,1176 x 2400 px Display with Large Notch,Not specified,Not specified,Not specified,40 MP Quad Rear,Not specified,Not specified,32 MP Dual Front Camera,Not specified,4500 mAh,Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹9,990",63.0,Octa Core,,1.8 GHz Processor,Not specified,2 GB RAM,Not specified,32 GB inbuilt,Not specified,Yes,Android v10,Not specified,6.4 inches,Not specified,720 x 1560 px Display with Punch Hole,Not specified,Not specified,Not specified,13 MP + 5 MP + 2 MP Triple Rear,Not specified,Not specified,8 MP Front Camera,Not specified,4000 mAh,15W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹6,999",Not specified,Helio P22,Octa Core,2 GHz Processor,Not specified,2 GB RAM,Not specified,16 GB inbuilt,Not specified,Yes,Android v9.0 (Pie),Not specified,6.1 inches,Not specified,1560 x 720 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,5 MP Front Camera,Not specified,4000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹1,69,000",Not specified,Kirin  990,Octa Core,2.86 GHz Processor,Not specified,8 GB RAM,Not specified,512 GB inbuilt,Not specified,Yes,"Memory Card (Hybrid), upto 256 GB",Not specified,8 inches,Not specified,2200 x 2480 px Display,Not specified,Not specified,Not specified,Foldable Display,Not specified,Not specified,Not specified,Not specified,4500 mAh,55W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹39,990",78.0,Snapdragon 710,Octa Core,2.2 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v9.0 (Pie),Not specified,6.4 inches,Not specified,1080 x 2340 px Display with Punch Hole,Not specified,Not specified,Not specified,24 MP + 10 MP + 5 MP Triple Rear,Not specified,Not specified,24 MP Front Camera,Not specified,3400 mAh,Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹21,490",70.0,Exynos 7885,Octa Core,2.2 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v8.0 (Oreo),Not specified,6 inches,Not specified,2220 x 1080 px Display,Not specified,Not specified,Not specified,24 MP + 8 MP + 5 MP Triple Rear,Not specified,Not specified,24 MP Front Camera,Not specified,3300 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹13,490",Not specified,Snapdragon 425,Quad Core,1.2 GHz Processor,Not specified,3 GB RAM,Not specified,16 GB inbuilt,Not specified,Yes,Android v6.0 (Marshmallow),Not specified,5.2 inches,Not specified,720 x 1280 px Display,Not specified,Not specified,Not specified,13 MP Rear,Not specified,Not specified,5 MP Front Camera,Not specified,2730 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹7,999",70.0,Helio  G85,Octa Core,2 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.71 inches,Not specified,720 x 1650 px Display with Water Drop Notch,Not specified,Not specified,Not specified,50 MP + Depth Sensor Dual Rear,Not specified,Not specified,5 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹8,990",67.0,Helio G35,Octa Core,2.3 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.1 inches,Not specified,720 x 1560 px Display with Punch Hole,Not specified,Not specified,Not specified,13 MP Dual Rear,Not specified,Not specified,8 MP Front Camera,Not specified,5180 mAh,10W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹13,999",75.0,Helio G37,Octa Core,2.3 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.75 inches,Not specified,720 x 1600 px,90 Hz Display with Water Drop Notch,Not specified,Not specified,50 MP Quad Rear,Not specified,Not specified,8 MP Front Camera,Not specified,5000 mAh,22.5W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹1,999",Not specified,No 3G,Not specified,Not specified,Not specified,No Wifi,Not specified,Not specified,Not specified,Yes,1.3 MP Rear Camera,Not specified,800 mAh Battery,Not specified,Not specified,Not specified,Not specified,Not specified,"1.77 inches, 240 x 320 px Display",Not specified,Not specified,Not specified,Not specified,"32 MB RAM, 32 MB inbuilt",Not specified,Not specified,No,No,USB Type-C,Dual SIM,Dual Sim,Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹13,990",72.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.56 inches,Not specified,720 x 1612 px,90 Hz Display with Water Drop Notch,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,8 MP Front Camera,Not specified,5000 mAh,10W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹14,999",84.0,Helio G96,Octa Core,2.05 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.3 inches,Not specified,1080 x 2340 px Display with Water Drop Notch,Not specified,Not specified,Not specified,108 MP + 64 MP + 16 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,6000 mAh,33W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹6,999",Not specified,Helio A22,Quad Core,2 GHz Processor,Not specified,3 GB RAM,Not specified,32 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.5 inches,Not specified,1600 x 720 px Display with Water Drop Notch,Not specified,Not specified,Not specified,8 MP Dual Rear,Not specified,Not specified,5 MP Front Camera,Not specified,4000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹42,990",87.0,Snapdragon 8+ Gen1,Octa Core,3.2 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,No,Android v13,Not specified,6.67 inches,Not specified,1080 x 2400 px,144 Hz Display with Punch Hole,Not specified,Not specified,50 MP + 13 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,4500 mAh,68W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹6,799",61.0,Quad Core,,1.3 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v10.0,Not specified,6.82 inches,Not specified,720 x 1560 px Display with Punch Hole,Not specified,Not specified,Not specified,20 MP Rear,Not specified,Not specified,13 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹25,899",72.0,Helio P60,Octa Core,2 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v10,Not specified,5.86 inches,Not specified,720 x 1520 px Display with Large Notch,Not specified,Not specified,Not specified,16 MP + 13 MP + 13 MP Triple Rear,Not specified,Not specified,8 MP Front Camera,Not specified,8000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹54,999",89.0,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,Not specified,12 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.43 inches,Not specified,1440 x 3200 px,120 Hz Display with Punch Hole,Not specified,Not specified,50 MP + 50 MP + 50 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,5000 mAh,67W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹49,990",89.0,Snapdragon 8+ Gen1,Octa Core,3.2 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.6 inches,Not specified,1080 x 2400 px,144 Hz Display,Not specified,Not specified,50 MP + 13 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP + 16 MP Dual Front Camera,Not specified,5000 mAh,68W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹32,990",86.0,Dimensity 8200,Octa Core,3.1 GHz Processor,Not specified,8 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.7 inches,Not specified,1080 x 2400 px,120 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 20 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP + 32 MP Dual Front Camera,Not specified,5000 mAh,80W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
